0.071936	0.353818	-0.016348	-0.000453	-0.443525	-0.004025	
0.071920	0.353818	-0.016792	-0.000457	-0.443602	-0.004439	
0.071903	0.353817	-0.017235	-0.000461	-0.443672	-0.004853	
0.071885	0.353817	-0.017679	-0.000467	-0.443735	-0.005266	
0.071868	0.353816	-0.018123	-0.000472	-0.443791	-0.005678	
0.071849	0.353816	-0.018566	-0.000478	-0.443841	-0.006089	
0.071830	0.353815	-0.019010	-0.000484	-0.443884	-0.006500	
0.071811	0.353815	-0.019454	-0.000491	-0.443921	-0.006910	
0.071791	0.353814	-0.019898	-0.000498	-0.443951	-0.007320	
0.071771	0.353814	-0.020342	-0.000506	-0.443974	-0.007729	
0.071751	0.353813	-0.020786	-0.000513	-0.443990	-0.008137	
0.071730	0.353813	-0.021230	-0.000522	-0.444000	-0.008544	
0.071708	0.353812	-0.021674	-0.000531	-0.444004	-0.008951	
0.071686	0.353812	-0.022118	-0.000540	-0.444000	-0.009357	
0.071664	0.353811	-0.022562	-0.000549	-0.443990	-0.009763	
0.071641	0.353811	-0.023006	-0.000559	-0.443973	-0.010168	
0.071618	0.353810	-0.023450	-0.000570	-0.443950	-0.010572	
0.071594	0.353809	-0.023894	-0.000580	-0.443920	-0.010975	
0.071570	0.353809	-0.024338	-0.000592	-0.443883	-0.011378	
0.071546	0.353808	-0.024782	-0.000603	-0.443840	-0.011779	
0.071521	0.353808	-0.025226	-0.000615	-0.443790	-0.012181	
0.071495	0.353807	-0.025669	-0.000628	-0.443734	-0.012581	
0.071469	0.353806	-0.026113	-0.000640	-0.443670	-0.012981	
0.071443	0.353806	-0.026557	-0.000653	-0.443600	-0.013380	
0.071416	0.353805	-0.027000	-0.000667	-0.443524	-0.013778	
0.071389	0.353804	-0.027444	-0.000681	-0.443441	-0.014176	
0.071361	0.353804	-0.027887	-0.000695	-0.443351	-0.014573	
0.071333	0.353803	-0.028330	-0.000710	-0.443254	-0.014969	
0.071305	0.353802	-0.028774	-0.000725	-0.443151	-0.015364	
0.071276	0.353802	-0.029217	-0.000741	-0.443041	-0.015759	
0.071246	0.353801	-0.029660	-0.000757	-0.442925	-0.016153	
0.071216	0.353800	-0.030103	-0.000773	-0.442802	-0.016546	
0.071186	0.353799	-0.030545	-0.000790	-0.442672	-0.016938	
0.071155	0.353798	-0.030988	-0.000807	-0.442536	-0.017330	
0.071124	0.353798	-0.031430	-0.000825	-0.442393	-0.017721	
0.071092	0.353797	-0.031873	-0.000843	-0.442243	-0.018111	
0.071060	0.353796	-0.032315	-0.000861	-0.442087	-0.018500	
0.071028	0.353795	-0.032757	-0.000880	-0.441924	-0.018889	
0.070995	0.353794	-0.033199	-0.000899	-0.441754	-0.019276	
0.070961	0.353793	-0.033640	-0.000918	-0.441578	-0.019663	
0.070928	0.353792	-0.034082	-0.000938	-0.441395	-0.020049	
0.070893	0.353791	-0.034523	-0.000958	-0.441206	-0.020435	
0.070859	0.353790	-0.034964	-0.000979	-0.441009	-0.020819	
0.070823	0.353789	-0.035405	-0.001000	-0.440807	-0.021203	
0.070788	0.353788	-0.035846	-0.001021	-0.440597	-0.021586	
0.070752	0.353787	-0.036286	-0.001043	-0.440381	-0.021968	
0.070715	0.353786	-0.036727	-0.001065	-0.440159	-0.022350	
0.070678	0.353785	-0.037167	-0.001088	-0.439930	-0.022730	
0.070641	0.353784	-0.037606	-0.001111	-0.439694	-0.023110	
0.070603	0.353783	-0.038046	-0.001134	-0.439451	-0.023489	
0.070565	0.353782	-0.038485	-0.001158	-0.439202	-0.023867	
0.070526	0.353781	-0.038924	-0.001182	-0.438947	-0.024244	
0.070487	0.353780	-0.039363	-0.001206	-0.438684	-0.024621	
0.070447	0.353778	-0.039802	-0.001231	-0.438415	-0.024996	
0.070407	0.353777	-0.040240	-0.001256	-0.438140	-0.025371	
0.070367	0.353776	-0.040678	-0.001282	-0.437858	-0.025745	
0.070326	0.353775	-0.041116	-0.001308	-0.437569	-0.026118	
0.070285	0.353773	-0.041553	-0.001334	-0.437274	-0.026490	
0.070243	0.353772	-0.041990	-0.001361	-0.436972	-0.026861	
0.070201	0.353770	-0.042427	-0.001388	-0.436663	-0.027232	
0.070158	0.353769	-0.042864	-0.001415	-0.436348	-0.027602	
0.070115	0.353768	-0.043300	-0.001443	-0.436027	-0.027970	
0.070071	0.353766	-0.043736	-0.001471	-0.435699	-0.028338	
0.070027	0.353765	-0.044171	-0.001499	-0.435364	-0.028705	
0.069983	0.353763	-0.044606	-0.001528	-0.435022	-0.029072	
0.069938	0.353762	-0.045041	-0.001558	-0.434674	-0.029437	
0.069893	0.353760	-0.045476	-0.001587	-0.434320	-0.029801	
0.069847	0.353758	-0.045910	-0.001617	-0.433959	-0.030165	
0.069801	0.353757	-0.046344	-0.001648	-0.433591	-0.030527	
0.069755	0.353755	-0.046777	-0.001678	-0.433217	-0.030889	
0.069708	0.353753	-0.047210	-0.001709	-0.432836	-0.031250	
0.069660	0.353752	-0.047643	-0.001741	-0.432449	-0.031610	
0.069612	0.353750	-0.048075	-0.001773	-0.432055	-0.031969	
0.069564	0.353748	-0.048507	-0.001805	-0.431654	-0.032327	
0.069515	0.353746	-0.048938	-0.001837	-0.431247	-0.032685	
